Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
120,10933,87,0,249,3364,0,11063,87,0
121,10893,87,0,1331,87,0,11063,87,0
122,10883,87,0,2465,932,0,11063,87,0
123,10883,87,0,1857,205,0,11063,87,0
124,11053,95,0,-874,4318,0,11063,87,0
125,10883,87,0,-1861,04,0,11063,87,0
126,10903,87,0,-2709,529,0,11063,87,0
127,10823,87,0,224,6263,0,11063,87,0
128,11233,96,0,3562,186,0,11233,96,0
129,11233,96,0,19,61318,0,11233,96,0
130,11413,96,0,151,8819,0,11413,96,0
131,11193,96,0,964,0714,0,11413,96,0
132,11183,96,0,-969,4665,0,11413,96,0
133,11143,96,0,3524,718,0,11413,96,0
134,11423,96,0,3598,609,0,11423,96,0
135,11293,96,0,4263,495,0,11423,96,0
136,11634,01,0,3370,623,0,11634,01,0
137,11653,96,0,3789,75,0,11653,96,0
138,11653,96,0,2741,956,0,11653,96,0
139,11443,96,0,600,3018,0,11653,96,0
140,11653,96,0,3398,932,0,11653,96,0
141,11653,96,0,4303,625,0,11653,96,0
142,11503,96,0,418,71,0,11653,96,0
143,11654,01,0,3413,094,0,11654,01,0
144,11654,01,0,2229,894,0,11654,01,0
145,11653,96,0,2293,144,0,11654,01,0
146,11654,01,0,626,39,0,11654,01,0
147,11653,96,0,1869,657,0,11654,01,0
148,11633,96,0,681,7297,0,11654,01,0
149,11653,96,0,730,6,0,11654,01,0
150,11653,96,0,2126,868,0,11654,01,0
151,11444,01,0,2951,054,0,11654,01,0
152,11653,96,0,3357,069,0,11654,01,0
153,11653,96,0,-301,5994,0,11654,01,0
154,11503,96,0,172,8521,0,11654,01,0
155,11654,01,0,-785,6458,0,11654,01,0
156,11653,96,0,-765,6741,0,11654,01,0
157,11653,96,0,-1502,663,0,11654,01,0
158,11653,96,0,-429,9731,0,11654,01,0
159,11653,96,0,-675,8419,0,11654,01,0
160,11653,96,0,1005,104,0,11654,01,0
161,11503,96,0,-2338,912,0,11654,01,0
162,11653,96,0,-5618,245,0,11654,01,0
163,11663,96,0,-1610,406,0,11663,96,0
164,11683,93,0,1905,741,0,11683,93,0
165,11673,93,0,1540,595,0,11683,93,0
166,11844,01,0,1162,537,0,11844,01,0
167,11844,01,0,-5484,108,0,11844,01,0
168,11844,01,0,-1446,057,0,11844,01,0
169,11914,01,0,-1789,572,0,11914,01,0
170,11844,0,-2444,991,0,11914,01,0
171,11844,01,0,-4049,188,0,11914,01,0
172,11844,01,0,-2646,705,0,11914,01,0
173,11843,98,0,-2417,78,0,11914,01,0
174,11844,01,0,-1286,02,0,11914,01,0
175,11914,01,0,2355,596,0,11914,01,0
176,11844,01,0,-3067,903,0,11914,01,0
177,11844,01,0,-1196,929,0,11914,01,0
178,11843,98,0,3420,403,0,11914,01,0
179,11844,01,0,2037,186,0,11914,01,0
180,11844,01,0,-299,0548,0,11914,01,0
181,11843,98,0,410,2522,0,11914,01,0
182,11844,01,0,-2812,251,0,11914,01,0
183,11844,01,0,-3163,144,0,11914,01,0
184,11844,01,0,-4394,311,0,11914,01,0
185,11844,01,0,-1949,819,0,11914,01,0
186,11844,01,0,-315,2318,0,11914,01,0
187,11844,01,0,1906,399,0,11914,01,0
188,11844,01,0,1625,464,0,11914,01,0
189,11844,01,0,1991,984,0,11914,01,0
190,11844,01,0,2979,611,0,11914,01,0
191,11844,01,0,3615,007,0,11914,01,0
192,11844,01,0,620,6473,0,11914,01,0
193,11914,01,0,-248,3586,0,11914,01,0
194,11844,01,0,1318,794,0,11914,01,0
195,11844,01,0,1026,686,0,11914,01,0
196,11844,01,0,1853,547,0,11914,01,0
197,11844,01,0,3641,517,0,11914,01,0
198,11844,01,0,4124,318,0,11914,01,0
199,11914,01,0,3022,945,0,11914,01,0
200,11844,01,0,2584,096,0,11914,01,0
201,11844,01,0,-501,7495,0,11914,01,0
202,11843,98,0,810,715,0,11914,01,0
203,11843,98,0,1626,926,0,11914,01,0
204,11844,01,0,-764,0682,0,11914,01,0
205,11844,01,0,1336,156,0,11914,01,0
206,11844,01,0,-1172,064,0,11914,01,0
207,11844,01,0,-1763,615,0,11914,01,0
208,11844,01,0,-1565,32,0,11914,01,0
209,11844,01,0,1853,037,0,11914,01,0
210,11844,01,0,226,95,0,11914,01,0
211,11844,01,0,825,6621,0,11914,01,0
212,11844,01,0,1869,027,0,11914,01,0
213,11844,01,0,1595,945,0,11914,01,0
214,11843,98,0,639,9453,0,11914,01,0
215,11844,01,0,3475,469,0,11914,01,0
216,11844,01,0,2684,675,0,11914,01,0
217,11844,01,0,2315,536,0,11914,01,0
218,11844,01,0,2171,285,0,11914,01,0
219,11844,01,0,3282,909,0,11914,01,0
220,11844,01,0,2730,733,0,11914,01,0
221,8842,747,0,534,3739,0,11914,01,0
222,11844,0,517,2134,0,11914,01,0
223,11844,01,0,1339,361,0,11914,01,0
224,11844,01,0,-742,371,0,11914,01,0
225,11444,04,0,1040,032,0,11914,01,0
226,11843,98,0,-1808,358,0,11914,01,0
227,11844,01,0,1393,242,0,11914,01,0
228,11924,0,1093,673,0,11924,0
229,11793,96,0,1217,851,0,11924,0
230,11934,01,0,1036,145,0,11934,01,0
231,11934,0,-2111,485,0,11934,01,0
232,11854,01,0,414,6934,0,11934,01,0
233,11843,98,0,-3282,558,0,11934,01,0
234,11844,01,0,-421,9379,0,11934,01,0
235,11843,98,0,-1574,262,0,11934,01,0
236,11844,01,0,38,46074,0,11934,01,0
237,11844,01,0,1538,759,0,11934,01,0
238,11843,98,0,889,9695,0,11934,01,0
239,11844,01,0,1911,199,0,11934,01,0
240,11844,01,0,-17,62606,0,11934,01,0
241,11844,01,0,1724,339,0,11934,01,0
242,11844,01,0,1231,589,0,11934,01,0
243,11913,98,0,1369,755,0,11934,01,0
244,11844,01,0,3149,688,0,11934,01,0
245,11964,01,0,2824,439,0,11964,01,0
246,11964,01,0,-1238,034,0,11964,01,0
247,8836,643,0,101,1855,0,11964,01,0
248,11964,01,0,2250,143,0,11964,01,0
249,11964,01,0,484,7785,0,11964,01,0
250,11964,01,0,-1303,7,0,11964,01,0
251,11964,01,0,1812,102,0,11964,01,0
252,11964,01,0,2368,975,0,11964,01,0
253,11964,01,0,2629,296,0,11964,01,0
254,11964,01,0,1401,415,0,11964,01,0
255,11964,01,0,792,8296,0,11964,01,0
256,11964,01,0,96,36354,0,11964,01,0
257,11934,01,0,-1792,187,0,11964,01,0
258,11964,01,0,-1781,214,0,11964,01,0
259,11964,01,0,-1109,651,0,11964,01,0
260,11944,01,0,2130,022,0,11964,01,0
261,11964,01,0,1531,128,0,11964,01,0
262,11964,01,0,200,8558,0,11964,01,0
263,11964,01,0,314,4201,0,11964,01,0
264,11964,01,0,-2295,929,0,11964,01,0
265,11964,01,0,0,3818817,0,11964,01,0
266,11964,01,0,237,1689,0,11964,01,0
267,11964,01,0,-1885,132,0,11964,01,0
268,11964,01,0,267,891,0,11964,01,0
269,11964,01,0,-416,1585,0,11964,01,0
270,11964,01,0,684,3151,0,11964,01,0
271,11944,01,0,2289,176,0,11964,01,0
272,11964,0,2891,783,0,11964,01,0
273,11964,01,0,1373,973,0,11964,01,0
274,11924,01,0,-1538,225,0,11964,01,0
275,11964,01,0,205,0323,0,11964,01,0
276,11964,01,0,1658,269,0,11964,01,0
277,11964,01,0,3343,968,0,11964,01,0
278,11964,01,0,1953,928,0,11964,01,0
279,11964,01,0,2078,922,0,11964,01,0
280,11964,01,0,811,8015,0,11964,01,0
281,11964,01,0,1035,975,0,11964,01,0
282,11964,01,0,-688,2977,0,11964,01,0
283,11964,01,0,-336,864,0,11964,01,0
284,11964,01,0,-523,9243,0,11964,01,0
285,11964,01,0,1243,897,0,11964,01,0
286,11944,01,0,-1850,876,0,11964,01,0
287,11964,01,0,-1223,794,0,11964,01,0
288,11964,01,0,349,3629,0,11964,01,0
289,11964,01,0,-1225,286,0,11964,01,0
290,11954,01,0,-1704,704,0,11964,01,0
291,11964,01,0,947,4479,0,11964,01,0
292,11964,01,0,1840,963,0,11964,01,0
293,11964,01,0,3562,635,0,11964,01,0
294,11964,01,0,-877,1484,0,11964,01,0
295,11964,01,0,-1453,604,0,11964,01,0
296,11964,01,0,-348,6905,0,11964,01,0
297,11964,01,0,1927,817,0,11964,01,0
298,11964,01,0,3029,713,0,11964,01,0
299,11964,01,0,2197,209,0,11964,01,0
300,11964,01,0,1462,645,0,11964,01,0
301,11964,01,0,-1179,786,0,11964,01,0
302,11964,01,0,1494,609,0,11964,01,0
303,11964,01,0,1261,198,0,11964,01,0
304,11964,01,0,1558,043,0,11964,01,0
305,11964,01,0,-1363,402,0,11964,01,0
306,11964,01,0,-774,4034,0,11964,01,0
307,11964,01,0,-1069,622,0,11964,01,0
308,11964,01,0,-2556,06,0,11964,01,0
309,11964,01,0,-2392,123,0,11964,01,0
310,11964,01,0,60,16204,0,11964,01,0
311,11964,01,0,-808,5305,0,11964,01,0
312,11964,01,0,-1002,314,0,11964,01,0
313,11964,01,0,1329,843,0,11964,01,0
314,11964,01,0,2404,349,0,11964,01,0
315,11964,01,0,1392,135,0,11964,01,0
316,11963,98,0,1434,584,0,11964,01,0
317,11964,01,0,-503,966,0,11964,01,0
318,11964,01,0,1571,261,0,11964,01,0
319,11964,01,0,3329,215,0,11964,01,0
320,11964,01,0,-1381,777,0,11964,01,0
321,11964,01,0,-1005,488,0,11964,01,0
322,11964,01,0,477,7719,0,11964,01,0
323,11964,01,0,-661,1705,0,11964,01,0
324,11964,01,0,1248,255,0,11964,01,0
325,11964,01,0,1536,796,0,11964,01,0
326,11964,01,0,1983,043,0,11964,01,0
327,11964,01,0,2045,162,0,11964,01,0
328,11964,01,0,-450,123,0,11964,01,0
329,11964,01,0,-1590,492,0,11964,01,0
330,11964,01,0,1197,012,0,11964,01,0
331,11964,01,0,1786,631,0,11964,01,0
332,11964,01,0,-909,4293,0,11964,01,0
333,11964,01,0,-787,1382,0,11964,01,0
334,11964,01,0,256,2219,0,11964,01,0
335,11964,01,0,1447,735,0,11964,01,0
336,11914,01,0,2660,511,0,11964,01,0
337,11964,01,0,3518,084,0,11964,01,0
338,11964,01,0,5701,823,0,11964,01,0
339,11964,01,0,1236,308,0,11964,01,0
340,11964,01,0,-1575,37,0,11964,01,0
341,11964,01,0,1948,207,0,11964,01,0
342,11964,01,0,1244,779,0,11964,01,0
343,11964,01,0,3540,591,0,11964,01,0
344,11974,01,0,888,5812,0,11974,01,0
345,11954,01,0,647,9385,0,11974,01,0
346,11944,01,0,-2682,966,0,11974,01,0
347,11973,98,0,-410,1732,0,11974,01,0
348,11973,98,0,2042,297,0,11974,01,0
349,11954,01,0,1118,202,0,11974,01,0
350,11954,01,0,2580,217,0,11974,01,0
351,11973,98,0,-2343,766,0,11974,01,0
352,11973,95,0,-400,4109,0,11974,01,0
353,11984,01,0,-779,8069,0,11984,01,0
354,11984,01,0,-2128,061,0,11984,01,0
355,11984,01,0,-1070,909,0,11984,01,0
356,11993,95,0,-2693,047,0,11993,95,0
357,11984,01,0,-2773,663,0,11993,95,0
358,11984,01,0,-1383,504,0,11993,95,0
359,12004,14,0,-2891,769,0,12004,14,0
360,11964,01,0,-2728,711,0,12004,14,0
361,11964,03,0,-2086,861,0,12004,14,0
362,12014,14,0,31,9744,0,12014,14,0
363,11954,01,0,-55,61731,0,12014,14,0
364,11964,01,0,2562,484,0,12014,14,0
365,11934,06,0,353,9489,0,12014,14,0
366,11964,14,0,336,6931,0,12014,14,0
367,11964,01,0,1002,974,0,12014,14,0
368,11964,01,0,3444,025,0,12014,14,0
369,11924,01,0,1835,101,0,12014,14,0
370,11944,01,0,377,8464,0,12014,14,0
371,11954,01,0,2662,239,0,12014,14,0
372,11974,01,0,-258,7463,0,12014,14,0
373,11964,01,0,-149,3654,0,12014,14,0
374,11964,14,0,1123,158,0,12014,14,0
375,12194,01,0,3061,001,0,12194,01,0
376,12104,01,0,1886,692,0,12194,01,0
377,12114,01,0,-2089,497,0,12194,01,0
378,12114,01,0,818,7005,0,12194,01,0
379,12114,01,0,3127,395,0,12194,01,0
380,12194,01,0,4786,175,0,12194,01,0
381,12114,01,0,3799,22,0,12194,01,0
382,12114,01,0,1807,728,0,12194,01,0
383,12114,01,0,-135,0232,0,12194,01,0
384,12104,01,0,-3282,454,0,12194,01,0
385,12114,01,0,1241,337,0,12194,01,0
386,12114,01,0,2249,064,0,12194,01,0
387,12104,01,0,-3513,935,0,12194,01,0
388,12104,01,0,-3634,397,0,12194,01,0
389,12114,01,0,-1048,582,0,12194,01,0
390,12114,01,0,-2480,588,0,12194,01,0
391,12104,01,0,-2821,965,0,12194,01,0
392,12104,01,0,1619,003,0,12194,01,0
393,12114,01,0,1294,276,0,12194,01,0
394,12114,01,0,2151,938,0,12194,01,0
395,12104,01,0,2110,913,0,12194,01,0
396,12104,01,0,2262,169,0,12194,01,0
397,12114,01,0,-209,3504,0,12194,01,0
398,12114,01,0,1980,522,0,12194,01,0
399,12114,01,0,3318,016,0,12194,01,0
400,12134,01,0,-1089,925,0,12194,01,0
401,12024,01,0,-75,23682,0,12194,01,0
402,12104,01,0,3756,753,0,12194,01,0
403,12114,01,0,1793,552,0,12194,01,0
404,12104,01,0,2622,621,0,12194,01,0
405,12104,01,0,1287,295,0,12194,01,0
406,12114,01,0,1876,74,0,12194,01,0
407,12084,01,0,49,02334,0,12194,01,0
408,12104,01,0,-1380,734,0,12194,01,0
409,12104,01,0,1129,261,0,12194,01,0
410,12114,01,0,-2800,283,0,12194,01,0
411,12114,01,0,894,2277,0,12194,01,0
412,12094,01,0,282,074,0,12194,01,0
413,12184,01,0,-36,45959,0,12194,01,0
414,12114,01,0,-1919,108,0,12194,01,0
415,12104,01,0,346,9698,0,12194,01,0
416,12394,01,0,181,325,0,12394,01,0
417,4650,016,0,-3696,491,0,12394,01,0
418,12394,01,0,-4775,727,0,12394,01,0
419,9662,132,0,-2062,701,0,12394,01,0
420,12394,01,0,-262,5705,0,12394,01,0
421,12444,01,0,-1132,539,0,12444,01,0
422,12394,01,0,1429,724,0,12444,01,0
423,12444,09,0,2214,011,0,12444,09,0
424,12444,01,0,-51,74634,0,12444,09,0
425,12394,01,0,-565,519,0,12444,09,0
426,4571,505,0,-2046,807,0,12444,09,0
427,12394,01,0,3049,583,0,12444,09,0
428,8471,516,0,856,59,0,12444,09,0
429,12394,01,0,3029,964,0,12444,09,0
430,12394,01,0,-503,0129,0,12444,09,0
431,12394,01,0,-1002,4,0,12444,09,0
432,12394,01,0,-71,82056,0,12444,09,0
433,12394,01,0,202,2946,0,12444,09,0
434,12394,01,0,2570,283,0,12444,09,0
435,12444,09,0,-520,7355,0,12444,09,0
436,12394,01,0,1161,647,0,12444,09,0
437,12394,01,0,2404,389,0,12444,09,0
438,12394,01,0,2055,322,0,12444,09,0
439,12394,01,0,1250,169,0,12444,09,0
440,12394,01,0,185,1303,0,12444,09,0
441,12394,01,0,2941,125,0,12444,09,0
442,12394,01,0,2795,951,0,12444,09,0
443,8162,021,0,2939,163,0,12444,09,0
444,12394,01,0,3541,633,0,12444,09,0
445,9363,6,0,1767,389,0,12444,09,0
446,12394,01,0,2388,426,0,12444,09,0
447,12394,01,0,2388,909,0,12444,09,0
448,12394,01,0,-3988,513,0,12444,09,0
449,12394,01,0,-1198,177,0,12444,09,0
450,12394,01,0,-476,1469,0,12444,09,0
451,12394,01,0,701,6451,0,12444,09,0
452,12394,01,0,3227,768,0,12444,09,0
453,12394,01,0,3854,539,0,12444,09,0
454,12394,01,0,1984,37,0,12444,09,0
455,7530,853,0,3342,234,0,12444,09,0
456,12394,01,0,2626,208,0,12444,09,0
457,12394,01,0,704,6597,0,12444,09,0
458,12394,01,0,1835,716,0,12444,09,0
459,4280,379,0,188,6829,0,12444,09,0
460,12394,01,0,4339,14,0,12444,09,0
461,12394,01,0,-2406,583,0,12444,09,0
462,12414,01,0,-1231,266,0,12444,09,0
463,12394,01,0,-1614,082,0,12444,09,0
464,12394,01,0,-461,9464,0,12444,09,0
465,12394,01,0,-3001,558,0,12444,09,0
466,12394,01,0,-32,95502,0,12444,09,0
467,3413,29,0,862,5234,0,12444,09,0
468,12394,01,0,150,5719,0,12444,09,0
469,12394,01,0,-416,5723,0,12444,09,0
470,12454,07,0,-46,80362,0,12454,07,0
471,12454,07,0,-1219,53,0,12454,07,0
472,12053,95,0,-1365,395,0,12454,07,0
473,12053,92,0,890,1093,0,12454,07,0
474,12524,0,245,6529,0,12524,0
475,12524,0,-2969,016,0,12524,0
476,12524,0,870,9364,0,12524,0
477,12524,0,825,9899,0,12524,0
478,12524,0,1141,655,0,12524,0
479,12524,0,404,4761,0,12524,0
480,8702,937,0,-246,904,0,12524,0
481,12524,0,1599,915,0,12524,0
482,12524,0,882,9279,0,12524,0
483,12524,0,879,5944,0,12524,0
484,12364,0,357,2447,0,12524,0
485,12524,0,-592,1918,0,12524,0
486,12524,0,852,966,0,12524,0
487,12524,0,-791,7577,0,12524,0
488,12524,0,-2053,068,0,12524,0
489,8411,073,0,16,28638,0,12524,0
490,12524,0,1077,521,0,12524,0
491,12524,0,4119,136,0,12524,0
492,12524,0,1990,316,0,12524,0
493,12524,0,2109,426,0,12524,0
494,12524,0,-670,1042,0,12524,0
495,12524,0,1760,446,0,12524,0
496,12523,95,0,883,2212,0,12524,0
497,12524,0,3533,968,0,12524,0
498,12524,0,2127,13,0,12524,0
499,12524,0,5198,013,0,12524,0
500,12524,0,5376,668,0,12524,0
501,9702,826,0,5436,5,0,12524,0
502,12524,0,5590,842,0,12524,0
503,10342,5,0,4628,649,0,12524,0
504,12524,0,5393,67,0,12524,0
505,12524,0,5027,501,0,12524,0
506,12524,0,1786,628,0,12524,0
507,12524,0,3032,254,0,12524,0
508,12524,07,0,1008,966,0,12524,07,0
509,12524,0,2345,149,0,12524,07,0
510,12524,07,0,1562,889,0,12524,07,0
511,12524,0,-488,1825,0,12524,07,0
512,9191,674,0,1052,933,0,12524,07,0
513,12524,0,5742,806,0,12524,07,0
514,10343,62,0,3027,349,0,12524,07,0
515,7462,621,0,-483,2772,0,12524,07,0
516,12524,0,4649,627,0,12524,07,0
517,12524,0,4924,43,0,12524,07,0
518,12524,0,2266,485,0,12524,07,0
519,10241,99,0,-272,0855,0,12524,07,0
520,12524,0,2569,37,0,12524,07,0
521,12524,0,4340,622,0,12524,07,0
522,12524,0,5052,619,0,12524,07,0
523,12524,0,2936,998,0,12524,07,0
524,12524,0,188,9162,0,12524,07,0
525,12524,0,4900,021,0,12524,07,0
526,12524,0,2763,882,0,12524,07,0
527,12524,0,1970,279,0,12524,07,0
528,12524,0,764,7697,0,12524,07,0
529,12524,0,2943,956,0,12524,07,0
530,12524,0,3310,858,0,12524,07,0
531,12524,0,-1423,111,0,12524,07,0
532,12524,0,-678,5113,0,12524,07,0
533,12524,0,930,7347,0,12524,07,0
534,12524,0,3546,689,0,12524,07,0
535,12524,0,197,5256,0,12524,07,0
536,12524,0,2353,877,0,12524,07,0
537,12524,0,3909,935,0,12524,07,0
538,12524,0,-2044,16,0,12524,07,0
539,12524,0,-1713,763,0,12524,07,0
540,12524,0,-2198,549,0,12524,07,0
541,12524,0,927,118,0,12524,07,0
542,12524,0,-2012,82,0,12524,07,0
543,9362,984,0,553,4236,0,12524,07,0
544,12524,0,4203,403,0,12524,07,0
545,12524,0,3286,111,0,12524,07,0
546,12524,0,3318,024,0,12524,07,0
547,12524,0,2112,72,0,12524,07,0
548,12524,0,1129,386,0,12524,07,0
549,12524,0,1481,143,0,12524,07,0
550,12524,0,-787,8356,0,12524,07,0
551,12524,0,-1412,244,0,12524,07,0
552,12524,0,-2611,293,0,12524,07,0
553,12524,0,-1953,748,0,12524,07,0
554,12524,0,-2350,564,0,12524,07,0
555,12524,0,-3357,328,0,12524,07,0
556,12524,0,-1844,789,0,12524,07,0
557,12524,0,-4071,549,0,12524,07,0
558,12524,0,-4639,721,0,12524,07,0
559,12524,0,-517,0846,0,12524,07,0
560,12524,0,-3273,887,0,12524,07,0
561,12524,0,263,6041,0,12524,07,0
562,12524,0,-1575,274,0,12524,07,0
563,12524,0,1234,636,0,12524,07,0
564,12524,0,-680,8096,0,12524,07,0
565,12524,0,-527,4947,0,12524,07,0
566,12524,0,-800,8724,0,12524,07,0
567,12524,0,-649,4742,0,12524,07,0
568,12524,0,1192,384,0,12524,07,0
569,12524,0,3498,751,0,12524,07,0
570,12524,0,779,3922,0,12524,07,0
571,12534,0,3414,81,0,12534,0
572,12534,0,-190,2652,0,12534,0
573,12534,0,899,7461,0,12534,0
574,12534,0,3315,065,0,12534,0
575,12534,0,3775,893,0,12534,0
576,12534,0,3327,58,0,12534,0
577,12534,0,5123,444,0,12534,0
578,12534,0,1945,676,0,12534,0
579,12534,0,2525,389,0,12534,0
580,12534,0,920,2452,0,12534,0
581,12534,0,2085,939,0,12534,0
582,12534,0,1286,825,0,12534,0
583,12534,0,610,3334,0,12534,0
584,12534,0,2538,249,0,12534,0
585,12534,0,-507,5541,0,12534,0
586,12534,0,1291,213,0,12534,0
587,12534,0,3907,189,0,12534,0
588,12534,0,-615,0457,0,12534,0
589,12534,0,-96,60976,0,12534,0
590,12534,0,1286,679,0,12534,0
591,12534,0,-1865,242,0,12534,0
592,12534,0,1752,665,0,12534,0
593,12534,0,1065,388,0,12534,0
594,12534,0,3330,516,0,12534,0
595,12534,0,3244,322,0,12534,0
596,12534,0,1964,569,0,12534,0
597,12534,0,2683,928,0,12534,0
598,12534,0,2731,926,0,12534,0
599,12534,0,940,5863,0,12534,0
600,12534,0,2884,063,0,12534,0
601,12534,0,853,5133,0,12534,0
602,12534,0,2609,189,0,12534,0
603,12534,0,681,1833,0,12534,0
604,12534,0,2948,556,0,12534,0
605,12534,0,75,6216,0,12534,0
606,12534,0,4046,995,0,12534,0
607,12534,0,4078,901,0,12534,0
608,12534,0,5075,221,0,12534,0
609,12534,0,5005,121,0,12534,0
610,12534,0,3638,416,0,12534,0
611,12534,0,509,4612,0,12534,0
612,12534,0,2848,268,0,12534,0
613,12534,0,3505,386,0,12534,0
614,12534,0,3322,229,0,12534,0
615,12534,0,-2473,307,0,12534,0
616,12534,0,-1164,93,0,12534,0
